JobID,JobName,JobCode,MoldDesignID,InstructionID,ProcessingItemID,ResponsiblePersonID,MachiningCustomerID,OutsourcingID,MoldID,JobType,JobStartDate,JobEndDate,JobQuantity,JobStatus,JobDescription,JobNote,IDMaKhuonThietKe,IDVatLieuNhua,YearPeriod,MonthPeriod,Approved,DeliveryDeadline,ReleasePeriod,BeginDate,DateEntry,PostProductionFeedback,AnhKhuonJob,NgayChupAnhKhuonJob,KhoiLuongKhuonJob,NoiGCkhuon,FormingLocation,MoldShippingDate,TeflonWaiting,InventoryCheckUponReProduction,DrawingChecUponReProduction,ToleranceX,ToleranceY,SeparateCutter,QuantitySentToTheOffice,NoiNhan,PriceQuote,UnitPrice,LoaiThungDong,BaoNilon,PocketTEST,ProductionCommunication,PlugAri,TrayWeight,IsSelected,JobFolderLink,Vt1,Split1,Split1Right,Vt2,Split2,Split2Right,Vt3,Split3,Split3Right,JobCodeAuto
70,TE-7-076-9,TE70769,2857,,6,5,2,,2018,,,,1,,,,TE-7-076-9,,2023,0,TRUE,12/9/2023,3.再製作,,,,,,,1. 社内,1. 社内,,FALSE,2. 無,2. 無,±1,±1,2. 無,0,メール通り,FALSE,,,,,,FALSE,,FALSE,,3,TE,7-076-9,2,7,076-9,4,076,9,TE70769
71,TE-7-127-7,TE71277,2864,,6,2,2,,4599,,6/7/2023,,1,,,,TE-7-127-7,,2023,,TRUE,6/8/2023,3.再製作,,,,,,,1. 社内,1. 社内,,FALSE,2. 無,2. 無,±1,±1,2. 無,0,メール通り,FALSE,,,,,,FALSE,,FALSE,,3,TE,7-127-7,2,7,127-7,4,127,7,TE71277
72,TE-7-130-7,TE71307,2873,,6,1,2,,4598,,9/17/2022,9/17/2022,1,,,,TE-7-130-7,,,,TRUE,9/17/2022,,,,,,,,,,,FALSE,No,No,,,No,,,FALSE,,,,,,FALSE,,FALSE,,3,TE,7-130-7,2,7,130-7,4,130,7,TE71307
73,74C ALUM BASE Ver10t,74CALUMBASEVer10t,7,,15,5,2,,4597,,3/29/2023,,1,,茨城工場,,74C ALUM BASE Ver10t,,2023,3,TRUE,3/31/2023,新規,,,,,,,1. 社内,1. 社内,,FALSE,2. 無,2. 無,±1,±1,2. 無,0,メール通り,FALSE,,,,,,FALSE,,FALSE,,0,74C ALUM BASE Ver10t,74C ALUM BASE Ver10t,0,74C ALUM BASE Ver10t,74C ALUM BASE Ver10t,0,74C ALUM BASE Ver10t,74C ALUM BASE Ver10t,74C ALUM BASE Ver10t
74,74C ALUM CUTTER BASE,74CALUMCUTTERBASE,8,,15,5,,,4596,,,,1,,,,74C ALUM CUTTER BASE,,2023,3,TRUE,3/31/2023,2.新規,,,,,,,1. 社内,1. 社内,,FALSE,2. 無,2. 無,±1,±1,2. 無,0,メール通り,FALSE,,,,,,FALSE,,FALSE,,0,74C ALUM CUTTER BASE,74C ALUM CUTTER BASE,0,74C ALUM CUTTER BASE,74C ALUM CUTTER BASE,0,74C ALUM CUTTER BASE,74C ALUM CUTTER BASE,74C ALUM CUTTER BASE
75,74C ALUM CUTTER BASE - JAE275x275,74CALUMCUTTERBASEJAE275x275,8,,15,5,2,,4596,,8/30/2023,,1,,,,74C ALUM CUTTER BASE,,2023,9,TRUE,9/1/2023,2.新規,,,,,,,1. 社内,1. 社内,,FALSE,2. 無,2. 無,±1,±1,2. 無,0,メール通り,FALSE,,,,,,FALSE,,FALSE,,22,74C ALUM CUTTER BASE,JAE275x275,0,JAE275x275,JAE275x275,0,JAE275x275,JAE275x275,74C ALUM CUTTER BASE  JAE275x275
76,74C CUTTER BASE PLATE FOR JAE 275x275,74CCUTTERBASEPLATEFORJAE275x275,10,,15,5,2,,4594,,8/30/2023,,1,,,,74C JAE CUTTER BASE PLATE,,2023,9,TRUE,9/1/2023,2.新規,,,,,,,1. 社内,1. 社内,,FALSE,2. 無,2. 無,±1,±1,2. 無,0,メール通り,FALSE,,,,,,FALSE,,FALSE,,0,74C CUTTER BASE PLATE FOR JAE 275x275,74C CUTTER BASE PLATE FOR JAE 275x275,0,74C CUTTER BASE PLATE FOR JAE 275x275,74C CUTTER BASE PLATE FOR JAE 275x275,0,74C CUTTER BASE PLATE FOR JAE 275x275,74C CUTTER BASE PLATE FOR JAE 275x275,74C CUTTER BASE PLATE FOR JAE 275x275
77,74C VENEER BASE,74CVENEERBASE,12,,15,1,2,,4590,,,,2,,坂田工場１ケ・社内１ケ,,74C VENEER BASE,,2023,3,TRUE,3/29/2023,新規,,,,,,,1. 社内,1. 社内,,FALSE,2. 無,2. 無,±1,±1,2. 無,0,メール通り,FALSE,,,,,,FALSE,,FALSE,,0,74C VENEER BASE,74C VENEER BASE,0,74C VENEER BASE,74C VENEER BASE,0,74C VENEER BASE,74C VENEER BASE,74C VENEER BASE
78,74C-H15 UPPER,74CH15UPPER,14,,4,5,2,,4589,,10/10/2023,,1,,,,74C-H15 UPPER,,2023,10,TRUE,10/12/2023,1.新規金型,,,,,,,1. 社内,1. 社内,,FALSE,2. 無,2. 無,±1,±1,2. 無,0,メール通り,FALSE,,,,,,FALSE,,FALSE,,4,74C,H15 UPPER,0,H15 UPPER,H15 UPPER,0,H15 UPPER,H15 UPPER,74CH15 UPPER
79,74D AB FOR STAKING,74DABFORSTAKING,6,,15,1,3,,4588,,,,1,,坂田工場,,74C AB FOR STAKING,,2023,3,TRUE,3/31/2023,新規,,,,,,,1. 社内,1. 社内,,FALSE,2. 無,2. 無,±1,±1,2. 無,0,メール通り,FALSE,,,,,,FALSE,,FALSE,,0,74D AB FOR STAKING,74D AB FOR STAKING,0,74D AB FOR STAKING,74D AB FOR STAKING,0,74D AB FOR STAKING,74D AB FOR STAKING,74D AB FOR STAKING
80,74D ALUM CUTTER BASE,74DALUMCUTTERBASE,8,,15,1,3,,4596,,,,1,,坂田工場１ケ・社内１ケ,,74C ALUM CUTTER BASE,,2023,3,TRUE,3/31/2023,2.新規,,,,,,,1. 社内,1. 社内,,FALSE,2. 無,2. 無,±1,±1,2. 無,0,メール通り,FALSE,,,,,,FALSE,,FALSE,,0,74D ALUM CUTTER BASE,74D ALUM CUTTER BASE,0,74D ALUM CUTTER BASE,74D ALUM CUTTER BASE,0,74D ALUM CUTTER BASE,74D ALUM CUTTER BASE,74D ALUM CUTTER BASE
81,74D Common Upper Parts,74DCommonUpperParts,9,,15,1,2,,4586,,3/27/2023,,1,,坂田工場,,74C Common Upper Parts,,2023,3,TRUE,3/31/2023,新規,,,,,,,1. 社内,1. 社内,,FALSE,2. 無,2. 無,±1,±1,2. 無,0,メール通り,FALSE,,,,,,FALSE,,FALSE,,0,74D Common Upper Parts,74D Common Upper Parts,0,74D Common Upper Parts,74D Common Upper Parts,0,74D Common Upper Parts,74D Common Upper Parts,74D Common Upper Parts
82,74D JAE CUTTER BASE PLATE,74DJAECUTTERBASEPLATE,10,,15,1,2,,4594,,,,1,,坂田工場,,74C JAE CUTTER BASE PLATE,,2023,3,TRUE,3/31/2023,新規,,,,,,,1. 社内,1. 社内,,FALSE,2. 無,2. 無,±1,±1,2. 無,0,メール通り,FALSE,,,,,,FALSE,,FALSE,,0,74D JAE CUTTER BASE PLATE,74D JAE CUTTER BASE PLATE,0,74D JAE CUTTER BASE PLATE,74D JAE CUTTER BASE PLATE,0,74D JAE CUTTER BASE PLATE,74D JAE CUTTER BASE PLATE,74D JAE CUTTER BASE PLATE
83,74D PB-H20,74DPBH20,11,,4,1,3,,4483,,,,1,,坂田工場,,74C PB-H20,,2023,3,TRUE,,新規,,,,,,,1. 社内,2. 外注,,FALSE,2. 無,2. 無,±1,±1,2. 無,0,メール通り,FALSE,,,,,,FALSE,,FALSE,,7,74D PB,H20,0,H20,H20,0,H20,H20,74D PBH20
84,74D スタック用 NPC-T-409,74Dスタック用NPCT409,13,,7,4,3,,4367,,,,1,,,,74C スタック用 NPC-T-409,,2023,,TRUE,4/3/2023,新規,,,,,,,1. 社内,1. 社内,,FALSE,2. 無,2. 無,±1,±1,2. 無,0,メール通り,FALSE,,,,,,FALSE,,FALSE,,14,74D スタック用 NPC,T-409,2,T,409,0,409,409,74D スタック用 NPCT409
85,74D　追加工・修理,74D追加工・修理,3519,,11,9,3,,4354,,3/23/2023,,,,,,追加工・修理,,2023,,TRUE,,,,,,,,,1. 社内,1. 社内,,FALSE,2. 無,2. 無,±1,±1,2. 無,0,メール通り,FALSE,,,,,,FALSE,,FALSE,,0,74D　追加工・修理,74D　追加工・修理,0,74D　追加工・修理,74D　追加工・修理,0,74D　追加工・修理,74D　追加工・修理,74D　追加工・修理
86,TE-8-110-9,TE81109,2897,,7,3,2,,2001,,8/31/2022,8/31/2022,1,,,,TE-8-110-9,,,,TRUE,8/31/2022,,,,,,,,,,,FALSE,No,No,,,No,,,FALSE,,,,,,FALSE,,FALSE,,3,TE,8-110-9,2,8,110-9,4,110,9,TE81109
87,TE-8-156-6,TE81566,2910,,6,2,4,,4353,,8/19/2023,,1,,,,TE-8-156-6,,2023,,TRUE,8/21/2023,3.再製作,,,,,,,1. 社内,1. 社内,,FALSE,2. 無,2. 無,±1,±1,2. 無,0,メール通り,FALSE,,,,,,FALSE,,FALSE,,3,TE,8-156-6,2,8,156-6,4,156,6,TE81566
88,TE-8-161-5,TE81615,2914,,7,9,3,,2026,,4/9/2024,,1,,,,TE-8-161-5,,2024,0,TRUE,4/10/2024,2.新規,,,,,,,1. 社内,1. 社内,,FALSE,2. 無,2. 無,±1,±1,2. 無,0,メール通り,FALSE,,,,,,FALSE,,FALSE,,3,TE,8-161-5,2,8,161-5,4,161,5,TE81615
89,TE-8-161-5 2P,TE816152P,2916,,1,1,2,,4352,,,,1,,,,TE-8-161-5   2P,,2022,0,TRUE,11/12/2022,新規金型,,,２面,,,,,,,FALSE,No,No,,,No,,,FALSE,,,,,,FALSE,,FALSE,,3,TE,8-161-5 2P,2,8,161-5 2P,4,161,5 2P,TE81615 2P
90,TE-8-161-5 SX,TE81615SX,2915,,1,1,2,,4388,,,,1,,旧型と彫刻タイプが会わなかったため再作成,,TE-8-161-5   1P,,2023,12,TRUE,1/6/2024,3.再製作,,,,,,,1. 社内,1. 社内,,FALSE,2. 無,2. 無,±1,±1,2. 無,0,メール通り,FALSE,,,,,,FALSE,,FALSE,,3,TE,8-161-5 SX,2,8,161-5 SX,4,161,5 SX,TE81615 SX
91,TE-8-161-5 スタキング,TE81615スタキング,2915,,7,8,2,,4388,,9/20/2023,,1,,,,TE-8-161-5   1P,,2023,0,TRUE,9/22/2023,2.新規,,,,,,,1. 社内,1. 社内,,FALSE,2. 無,2. 無,±1,±1,2. 無,0,メール通り,FALSE,,,,,,FALSE,,FALSE,,3,TE,8-161-5 スタキング,2,8,161-5 スタキング,4,161,5 スタキング,TE81615 スタキング
92,TE-8-162-1,TE81621,2917,,1,1,2,,2041,,3/27/2023,,1,,,,TE-8-162-1,,2023,3,TRUE,4/5/2023,新規金型,3/27/2023,,,,,,1. 社内,1. 社内,,FALSE,2. 無,2. 無,±1,±1,2. 無,,メール通り,TRUE,110.6,1. 印刷,1. 要,なし,,FALSE,,FALSE,,3,TE,8-162-1,2,8,162-1,4,162,1,TE81621
93,TE-8-162-4 PP,TE81624PP,2919,,1,1,2,,2827,,5/11/2024,,1,,,,TE-8-162-4 (PP),,2024,5,TRUE,5/21/2024,1.新規金型,,,,,,,1. 社内,1. 社内,,FALSE,2. 無,2. 無,±1,±1,2. 無,0,メール通り,TRUE,59.5,1. 印刷,1. 要,なし,,FALSE,,FALSE,,3,TE,8-162-4 PP,2,8,162-4 PP,4,162,4 PP,TE81624 PP
94,TE-8-162-4 PS,TE81624PS,2920,,1,1,2,,1158,,4/6/2023,,1,,不具合発生：1件　アンダースタック工具のオフセットを間違えたため不具合発生しました。,,TE-8-162-4 PS,,2023,4,TRUE,4/19/2023,新規金型,,,,,,,1. 社内,1. 社内,,FALSE,2. 無,2. 無,±1,±1,2. 無,,メール通り,TRUE,49,1. 印刷,1. 要,なし,,FALSE,,FALSE,,3,TE,8-162-4 PS,2,8,162-4 PS,4,162,4 PS,TE81624 PS
95,TE-8-162-5 PS,TE81625PS,2921,,1,1,2,,1155,,4/6/2023,,1,,,,TE-8-162-5 PS,,2023,4,TRUE,4/20/2023,新規金型,,,,,,,1. 社内,1. 社内,,FALSE,2. 無,2. 無,±1,±1,2. 無,,メール通り,TRUE,49,1. 印刷,1. 要,なし,,FALSE,,FALSE,,3,TE,8-162-5 PS,2,8,162-5 PS,4,162,5 PS,TE81625 PS
96,TE-8-162-5 R1 PP,TE81625R1PP,2922,,1,1,2,,4378,,3/8/2024,,1,,,,TE-8-162-5 R1 PP,,2024,3,TRUE,3/21/2024,1.新規金型,,,,,,7.6,1. 社内,1. 社内,,FALSE,2. 無,2. 無,±1,±1,2. 無,0,メール通り,TRUE,53.9,1. 印刷,1. 要,なし,,FALSE,,FALSE,,3,TE,8-162-5 R1 PP,2,8,162-5 R1 PP,4,162,5 R1 PP,TE81625 R1 PP
97,TE-8-161-5   1P,TE816151P,2915,,1,1,2,,4388,,10/26/2023,,1,,,,TE-8-161-5   1P,,2023,10,TRUE,10/31/2023,3.再製作,,,,,,,1. 社内,1. 社内,,FALSE,2. 無,2. 無,±1,±1,2. 無,0,メール通り,FALSE,,,,,,FALSE,,FALSE,,3,TE,8-161-5   1P,2,8,161-5   1P,4,161,5   1P,TE81615   1P
98,TE-9-056-2,TE90562,2927,,1,7,2,,2733,,10/24/2023,,,,KHOAN LO,,TE-9-056-2,,2023,0,TRUE,,,,,,,,,1. 社内,1. 社内,,FALSE,2. 無,2. 無,±1,±1,2. 無,0,メール通り,FALSE,,,,,,FALSE,,FALSE,,3,TE,9-056-2,2,9,056-2,4,056,2,TE90562
99,TE-9-156-1R,TE91561R,2948,,1,1,2,,2011,,,,1,,,469ｘ346,TE-9-156-1R,,2025,0,TRUE,7/12/2025,4.修理,,,,,,,1. 社内,1. 社内,,FALSE,2. 無,2. 無,±1,±1,2. 無,0,メール通り,FALSE,,,,,,FALSE,,FALSE,,3,TE,9-156-1R,2,9,156-1R,4,156,1R,TE91561R
100,TE-9-162-7,TE91627,2955,,1,1,2,4,4373,,6/10/2024,,1,,,,TE-9-162-7,,2024,6,TRUE,6/17/2024,1.新規金型,,,,,,,1. 社内,2. 外注,6/17/2024,FALSE,2. 無,2. 無,±1,±1,2. 無,0,メール通り,TRUE,89.6,1. 印刷,1. 要,なし,,FALSE,,FALSE,,3,TE,9-162-7,2,9,162-7,4,162,7,TE91627
101,TE-9-162-7 R2,TE91627R2,2956,,1,1,2,4,3072,,,,1,,,,TE-9-162-7 R2,,2024,7,TRUE,8/19/2024,3.再製作,,,,,,,1. 社内,2. 外注,8/7/2024,FALSE,2. 無,2. 無,±1,±1,2. 無,0,メール通り,TRUE,89.6,1. 印刷,1. 要,なし,,FALSE,,FALSE,,3,TE,9-162-7 R2,2,9,162-7 R2,4,162,7 R2,TE91627 R2
102,TE-9-612056-2,TE96120562,2957,,1,7,2,,4311,,1/27/2024,,1,,,,TE-9-612056-2,,2024,0,TRUE,1/27/2024,4.修理,,,再穴あけ,,,,1. 社内,1. 社内,,FALSE,2. 無,2. 無,±1,±1,2. 無,0,メール通り,FALSE,,,,,,FALSE,,FALSE,,3,TE,9-612056-2,2,9,612056-2,7,612056,2,TE96120562
103,Te-9-160-9,Te91609,2952,,1,1,2,1,2904,,,,1,,,,TE-9-160-9,,2023,7,TRUE,,3.再製作,,,,,,,1. 社内,2. 外注,7/13/2023,FALSE,2. 無,2. 無,±1,±1,2. 無,0,メール通り,FALSE,,,,,,FALSE,,FALSE,,3,Te,9-160-9,2,9,160-9,4,160,9,Te91609
104,TE-9-162-6,TE91626,2954,,1,1,2,,4334,,11/30/2023,,1,,,,TE-9-162-6,,2023,12,TRUE,12/14/2023,1.新規金型,,,,,,,1. 社内,1. 社内,,FALSE,2. 無,2. 無,±1,±1,2. 無,0,メール通り,TRUE,105,1. 印刷,1. 要,なし,,FALSE,,FALSE,,3,TE,9-162-6,2,9,162-6,4,162,6,TE91626
105,999,999,3510,,17,3,2,,4312,,5/26/2023,,1,,,,その他,,2023,0,TRUE,5/26/2023,6.その他,,,,,,,1. 社内,1. 社内,,FALSE,2. 無,2. 無,±1,±1,2. 無,0,メール通り,FALSE,,,,,,FALSE,,FALSE,,0,999,999,0,999,999,0,999,999,999
106,A 別抜き,A別抜き,15,,7,9,2,,4343,,5/16/2023,,1,,,,A 別抜き,,2023,,TRUE,5/19/2023,2.新規,,,,,,,1. 社内,1. 社内,,FALSE,2. 無,2. 無,±1,±1,2. 無,0,メール通り,FALSE,,,,,,FALSE,,FALSE,,0,A 別抜き,A 別抜き,0,A 別抜き,A 別抜き,0,A 別抜き,A 別抜き,A 別抜き
107,A-035-1,A0351,3341,,7,5,2,,4342,,2/7/2023,,1,,,,YSD-A-035-1,,2023,0,TRUE,,再製作,,,,,,,,,,FALSE,No,No,,,No,,,FALSE,,,,,,FALSE,,FALSE,,2,A,035-1,4,035,1,0,1,1,A0351
108,A-075-2,A0752,3347,,5,8,2,,4341,,,,,,,,YSD-A-075-2,,2024,0,TRUE,3/19/2024,,,,,,,,1. 社内,1. 社内,,FALSE,2. 無,2. 無,±1,±1,2. 無,0,メール通り,FALSE,,,,,,FALSE,,FALSE,,2,A,075-2,4,075,2,0,2,2,A0752
109,AAT-007,AAT007,23,,7,6,2,,1113,,9/28/2022,,1,,,,AAT-007,,,,TRUE,10/2/2022,新規,,,,,,,,,,FALSE,No,No,,,No,,,FALSE,,,,,,FALSE,,FALSE,,4,AAT,007,0,007,007,0,007,007,AAT007
110,AAT-008,AAT008,24,,1,1,2,,1112,,3/1/2023,,1,,,,AAT-008,,2023,3,TRUE,3/10/2023,新規金型,3/1/2023,,,,,,1. 社内,1. 社内,,FALSE,2. 無,2. 無,±1,±1,2. 無,0,メール通り,TRUE,74.9,1. 印刷,1. 要,,,FALSE,,FALSE,,4,AAT,008,0,008,008,0,008,008,AAT008
111,AAT-008 TEST,AAT008TEST,24,,2,1,2,,1112,,,,1,,,,AAT-008,,2023,2,TRUE,3/10/2023,新規金型,,,,,,,1. 社内,1. 社内,,FALSE,No,No,,,No,0,メール通り,TRUE,74.9,1. 印刷,1. 要,,,FALSE,,FALSE,,4,AAT,008 TEST,0,008 TEST,008 TEST,0,008 TEST,008 TEST,AAT008 TEST
112,ADV-002,ADV002,26,,1,1,2,,3541,,,,,,,,ADV-002,,2023,,TRUE,,,,,,,,,1. 社内,1. 社内,,FALSE,2. 無,2. 無,±1,±1,2. 無,0,メール通り,FALSE,,,,,,FALSE,,FALSE,,4,ADV,002,0,002,002,0,002,002,ADV002
113,ADV-037,ADV037,45,,1,1,2,,354,,,,,,,,ADV-037,,0,0,TRUE,,1.新規金型,,,,IMG_9789.JPG;IMG_9790.JPG,,,1. 社内,1. 社内,,FALSE,2. 無,2. 無,±1,±1,2. 無,0,メール通り,FALSE,,,,,,FALSE,,FALSE,,4,ADV,037,0,037,037,0,037,037,ADV037
114,ADY-087,ADY087,78,,7,6,2,,443,,1/12/2023,,1,,,,ADY-087,,2023,,TRUE,,新規,,,,,,,,,,FALSE,No,No,,,No,,,FALSE,,,,,,FALSE,,FALSE,,4,ADY,087,0,087,087,0,087,087,ADY087
115,ADY-099,ADY099,88,,11,1,2,,4338,,2/24/2023,,1,,,,ADY-099,,2023,,TRUE,2/24/2023,,,,,,,,,,,FALSE,No,No,,,No,0,メール通り,FALSE,,,,,,FALSE,,FALSE,,4,ADY,099,0,099,099,0,099,099,ADY099
116,ADY-125,ADY125,110,,1,1,2,,2866,,10/23/2023,,1,,,,ADY-125M,,2023,10,TRUE,10/30/2023,1.新規金型,,,,,,,1. 社内,1. 社内,,FALSE,2. 無,2. 無,±1,±1,2. 無,0,メール通り,TRUE,88.9,1. 印刷,1. 要,,,FALSE,,FALSE,,4,ADY,125,0,125,125,0,125,125,ADY125
117,ADY-125D TEST,ADY125DTEST,109,,2,1,2,,4337,,9/29/2023,,1,,,,ADY-125D,,2023,9,TRUE,,1.新規金型,,,,,,,1. 社内,1. 社内,,FALSE,2. 無,2. 無,±1,±1,2. 無,0,メール通り,FALSE,,,,,,FALSE,,FALSE,,4,ADY,125D TEST,0,125D TEST,125D TEST,0,125D TEST,125D TEST,ADY125D TEST
118,ADY-126,ADY126,111,,1,1,2,,339,,2/19/2024,,1,,,,ADY-126,,2024,2,TRUE,2/27/2024,1.新規金型,,,,,,,1. 社内,1. 社内,,FALSE,2. 無,2. 無,±1,±1,2. 無,0,メール通り,TRUE,104.3,1. 印刷,1. 要,なし,,FALSE,,FALSE,,4,ADY,126,0,126,126,0,126,126,ADY126
119,ADY-127,ADY127,112,,1,1,2,,3056,,6/13/2024,,1,,,,ADY-127,,2024,6,TRUE,7/3/2024,1.新規金型,,,,,,,1. 社内,1. 社内,,FALSE,2. 無,2. 無,±1,±1,2. 無,0,メール通り,TRUE,104.3,1. 印刷,1. 要,なし,,FALSE,,FALSE,,4,ADY,127,0,127,127,0,127,127,ADY127
120,AL BASE 10x557x704,ALBASE10x557x704,118,,15,7000,2,,4327,,5/13/2024,,1,,,,AL BASE 10x557x704,,2024,5,TRUE,5/16/2024,2.新規,,,,,,,1. 社内,1. 社内,,FALSE,2. 無,2. 無,±1,±1,2. 無,0,メール通り,FALSE,,,,,,FALSE,,FALSE,,0,AL BASE 10x557x704,AL BASE 10x557x704,0,AL BASE 10x557x704,AL BASE 10x557x704,0,AL BASE 10x557x704,AL BASE 10x557x704,AL BASE 10x557x704
121,ALCUTTER 234x184 YMS 3P,ALCUTTER234x184YMS3P,119,,20,1,2,,4411,,,,3,,,,ALCUTTER 234x184 YMS 3P,,2023,10,TRUE,11/2/2023,2.新規,,,,,,,1. 社内,1. 社内,,FALSE,2. 無,2. 無,±1,±1,2. 無,0,メール通り,FALSE,,,,,,FALSE,,FALSE,,0,ALCUTTER 234x184 YMS 3P,ALCUTTER 234x184 YMS 3P,0,ALCUTTER 234x184 YMS 3P,ALCUTTER 234x184 YMS 3P,0,ALCUTTER 234x184 YMS 3P,ALCUTTER 234x184 YMS 3P,ALCUTTER 234x184 YMS 3P
122,ALCUTTER 248.4x18.4 YMS 4P,ALCUTTER248.4x18.4YMS4P,120,,20,1,2,,4323,,12/1/2023,,4,,,,ALCUTTER 248.4x198.4 YMS 4P,,2023,12,TRUE,12/8/2023,1.新規金型,,,,,,,1. 社内,1. 社内,,FALSE,2. 無,2. 無,±1,±1,2. 無,0,メール通り,FALSE,,,,,,FALSE,,FALSE,,0,ALCUTTER 248.4x18.4 YMS 4P,ALCUTTER 248.4x18.4 YMS 4P,0,ALCUTTER 248.4x18.4 YMS 4P,ALCUTTER 248.4x18.4 YMS 4P,0,ALCUTTER 248.4x18.4 YMS 4P,ALCUTTER 248.4x18.4 YMS 4P,ALCUTTER 248.4x18.4 YMS 4P
123,ALCUTTER 270x270 JAE,ALCUTTER270x270JAE,121,,20,1,2,,4380,,12/25/2023,,2,,,,ALCUTTER 270x270 JAE,,2023,12,TRUE,1/9/2024,1.新規金型,,,,,,,1. 社内,1. 社内,,FALSE,2. 無,2. 無,±1,±1,2. 無,0,メール通り,FALSE,,,,,,FALSE,,FALSE,,0,ALCUTTER 270x270 JAE,ALCUTTER 270x270 JAE,0,ALCUTTER 270x270 JAE,ALCUTTER 270x270 JAE,0,ALCUTTER 270x270 JAE,ALCUTTER 270x270 JAE,ALCUTTER 270x270 JAE
124,ALCUTTER 310x210 JAE,ALCUTTER310x210JAE,122,,4,1,2,,4455,,5/10/2023,,2,,,,ALCUTTER 310x210 JAE,,2023,5,TRUE,5/13/2023,2.新規,,,,,,,1. 社内,1. 社内,,FALSE,2. 無,2. 無,±1,±1,2. 無,0,メール通り,FALSE,,,,,,FALSE,,FALSE,,0,ALCUTTER 310x210 JAE,ALCUTTER 310x210 JAE,0,ALCUTTER 310x210 JAE,ALCUTTER 310x210 JAE,0,ALCUTTER 310x210 JAE,ALCUTTER 310x210 JAE,ALCUTTER 310x210 JAE
125,ALCUTTER 508x335 FHJ,ALCUTTER508x335FHJ,123,,15,1,2,,4474,,1/15/2024,,1,,,,ALCUTTER 508x335 FHJ,,2024,1,TRUE,1/17/2024,1.新規金型,,,,,,,1. 社内,1. 社内,,FALSE,2. 無,2. 無,±1,±1,2. 無,0,メール通り,FALSE,,,,,,FALSE,,FALSE,,0,ALCUTTER 508x335 FHJ,ALCUTTER 508x335 FHJ,0,ALCUTTER 508x335 FHJ,ALCUTTER 508x335 FHJ,0,ALCUTTER 508x335 FHJ,ALCUTTER 508x335 FHJ,ALCUTTER 508x335 FHJ
126,ALCUTTER 510x340 ADY,ALCUTTER510x340ADY,124,,20,1,2,,4473,,10/19/2023,,1,,,,ALCUTTER 510x340 ADY,,2023,10,TRUE,,2.新規,,,,,,,1. 社内,1. 社内,,FALSE,2. 無,2. 無,±1,±1,2. 無,0,メール通り,FALSE,,,,,,FALSE,,FALSE,,0,ALCUTTER 510x340 ADY,ALCUTTER 510x340 ADY,0,ALCUTTER 510x340 ADY,ALCUTTER 510x340 ADY,0,ALCUTTER 510x340 ADY,ALCUTTER 510x340 ADY,ALCUTTER 510x340 ADY
127,ALCUTTER ADY 2P,ALCUTTERADY2P,125,,4,1,2,,4465,,5/10/2023,,1,,,,ALCUTTER ADY 2P,,2023,5,TRUE,5/15/2023,2.新規,,,,,,,1. 社内,1. 社内,,FALSE,2. 無,2. 無,±1,±1,2. 無,0,メール通り,FALSE,,,,,,FALSE,,FALSE,,0,ALCUTTER ADY 2P,ALCUTTER ADY 2P,0,ALCUTTER ADY 2P,ALCUTTER ADY 2P,0,ALCUTTER ADY 2P,ALCUTTER ADY 2P,ALCUTTER ADY 2P
128,ALCUTTER Plate JAE 270x270,ALCUTTERPlateJAE270x270,128,,15,1,2,,4463,,,,,,,,ALCUTTER Plate JAE 270x270,,2024,1,TRUE,1/11/2024,2.新規,,,,,,,1. 社内,1. 社内,,FALSE,2. 無,2. 無,±1,±1,2. 無,0,メール通り,FALSE,,,,,,FALSE,,FALSE,,0,ALCUTTER Plate JAE 270x270,ALCUTTER Plate JAE 270x270,0,ALCUTTER Plate JAE 270x270,ALCUTTER Plate JAE 270x270,0,ALCUTTER Plate JAE 270x270,ALCUTTER Plate JAE 270x270,ALCUTTER Plate JAE 270x270
129,APF-006,APF006,173,,1,1,2,,628,,,,1,,,,APF-006,,2023,2,TRUE,3/3/2023,新規金型,,,,,,,1. 社内,1. 社内,,FALSE,No,No,,,No,0,メール通り,TRUE,79,1. 印刷,1. 要,,,FALSE,,FALSE,,4,APF,006,0,006,006,0,006,006,APF006
130,ASC-002,ASC002,179,,1,1,2,,3057,,7/9/2024,,1,,,,ASC-002,,2024,7,TRUE,7/22/2024,1.新規金型,,,,,,7.2,1. 社内,1. 社内,,FALSE,2. 無,2. 無,±1,±1,2. 無,0,メール通り,TRUE,71.4,1. 印刷,1. 要,済,,FALSE,61,FALSE,,4,ASC,002,0,002,002,0,002,002,ASC002
131,ASC-002D,ASC002D,180,,2,1,2,,4462,,6/25/2024,,1,,,,ASC-002D,,2024,6,TRUE,7/5/2024,1.新規金型,,,,,,,1. 社内,1. 社内,,FALSE,2. 無,2. 無,±1,±1,2. 無,0,メール通り,FALSE,,,,,,FALSE,,FALSE,,4,ASC,002D,0,002D,002D,0,002D,002D,ASC002D
132,ASH-002,ASH002,182,,7,8,2,,267,,8/5/2023,,1,,ASH-003、　NHK-002、　NHK-003,,ASH-002,,2023,,TRUE,8/5/2023,4.修理,,,,,,,1. 社内,1. 社内,,FALSE,2. 無,2. 無,±1,±1,2. 無,0,メール通り,FALSE,,,,,,FALSE,,FALSE,,4,ASH,002,0,002,002,0,002,002,ASH002
